client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
c382cc94d098002556cacd853854869b9d253663733d8b66b13ed3e3cabbe4ef1db47e2ffa4e97923bb99c37606477b69613690c3774f653cb11b06b3d083322	common_voice_yo_36524037.mp3	0d1be0f67ad817330eb2931b0cc728895023aa6146e651541d2569ce63225f06	Alága Ìgbìmọ̀ pàsẹ fún Ọdún kó jáde kúrò nínú ìpàdé náà.		2	0					yo	
c382cc94d098002556cacd853854869b9d253663733d8b66b13ed3e3cabbe4ef1db47e2ffa4e97923bb99c37606477b69613690c3774f653cb11b06b3d083322	common_voice_yo_36524038.mp3	04680cbd3d400c881589cab5bd87db169ccc11fac45fa9a3eb98b7a8e3776540	Ṣóyinká ní ó dun òun pé kò ní alámọ̀ran rere.		2	0					yo	
c382cc94d098002556cacd853854869b9d253663733d8b66b13ed3e3cabbe4ef1db47e2ffa4e97923bb99c37606477b69613690c3774f653cb11b06b3d083322	common_voice_yo_36524039.mp3	0c78c7e07031840845e8ab7b24e5e5da05de3f8ba2ea710b7038e50a617672b4	Ọkùnrin àti obìnrin tí kò ní ìbálòpọ̀ kò lè bímọ		2	0					yo	
c382cc94d098002556cacd853854869b9d253663733d8b66b13ed3e3cabbe4ef1db47e2ffa4e97923bb99c37606477b69613690c3774f653cb11b06b3d083322	common_voice_yo_36524040.mp3	0fd75076f3f106acf1c3c6c7e35d945e71145a82fcd9a3f5a899470683e8f76b	Àrẹ̀mú ni ojúlówó ọmọ bíbí Àríkẹ́.		2	0	twenties	female_feminine			yo	
c382cc94d098002556cacd853854869b9d253663733d8b66b13ed3e3cabbe4ef1db47e2ffa4e97923bb99c37606477b69613690c3774f653cb11b06b3d083322	common_voice_yo_36524041.mp3	0e848a2726f008bbd07210fcaaf4a854eb0a706165b5198cd5414c2ec343686f	Gbénga Adébóyè ti gba oyè tuntun ní ìlú Òǹdó.		2	0	twenties	female_feminine			yo	
c382cc94d098002556cacd853854869b9d253663733d8b66b13ed3e3cabbe4ef1db47e2ffa4e97923bb99c37606477b69613690c3774f653cb11b06b3d083322	common_voice_yo_36524043.mp3	1611572bd78ceb64e2094645428f1e21ed5cb6c262d36273f6dc6dea8d050f64	Adégẹyè sọ pé ańgẹ́lì òun ni ẹni tó kú yìí		2	1	twenties	female_feminine			yo	
209a67b90650366013a8f7fb2d98aa8129bd7f554b0f3703b8a8cacd7c14aef8263e90f837999a789b7716a9e2c6c0c87bc614c4a51121e02e53450b81d4830d	common_voice_yo_36938178.mp3	af56e618c899d36378242385da4871e66294fdf9b08b398da52b383b34308acf	Ọba ìlú Èkó tuntun ti balẹ̀ sí ìlú Ìlọrin.		2	0					yo	
209a67b90650366013a8f7fb2d98aa8129bd7f554b0f3703b8a8cacd7c14aef8263e90f837999a789b7716a9e2c6c0c87bc614c4a51121e02e53450b81d4830d	common_voice_yo_36938181.mp3	93806b83b46257726313f5acdef1281b04dc00142e804e0c578a28ba0ace4a8b	Ọmọ ọdún mẹ́tàlá tó ń kiri omi inú ọ̀rá fara kásáa àìsàn.		2	0					yo	
209a67b90650366013a8f7fb2d98aa8129bd7f554b0f3703b8a8cacd7c14aef8263e90f837999a789b7716a9e2c6c0c87bc614c4a51121e02e53450b81d4830d	common_voice_yo_36938182.mp3	928e5abeda0e8abd5c3d0c18cb42b2c7ceda24f1a907f80dcc355847b3fd9201	Wòlíì Kọ́láwọlé ní Ọlọ́run ló fi Makinde sípò.		2	0					yo	
209a67b90650366013a8f7fb2d98aa8129bd7f554b0f3703b8a8cacd7c14aef8263e90f837999a789b7716a9e2c6c0c87bc614c4a51121e02e53450b81d4830d	common_voice_yo_36938183.mp3	a507c0c441e41d90c3fd3a7624e7096ddd005c0328389b7c77450eea631db460	Àwọn ẹgbẹ́ olùkọ́ ti da iṣẹ́ sílẹ̀ ní Nàíjíríà.		2	0					yo	
209a67b90650366013a8f7fb2d98aa8129bd7f554b0f3703b8a8cacd7c14aef8263e90f837999a789b7716a9e2c6c0c87bc614c4a51121e02e53450b81d4830d	common_voice_yo_36938184.mp3	8c3e11aa2e7a1fb2c9588f8e67b8fb33aa31333018e2664469412a04cad878fe	Ajírébi ní Fúnké Akíndélé fún óun lówó tí óun fi gba ilé.		2	1					yo	
209a67b90650366013a8f7fb2d98aa8129bd7f554b0f3703b8a8cacd7c14aef8263e90f837999a789b7716a9e2c6c0c87bc614c4a51121e02e53450b81d4830d	common_voice_yo_36938185.mp3	aa92477078f0a0e01a7b79e2b1c89140e5c6d116c57ee57ef367012aab925ed9	Ikú ni èrè ẹ̀ṣẹ̀ fún ẹni tó bá pa èèyàn.		2	0					yo	
209a67b90650366013a8f7fb2d98aa8129bd7f554b0f3703b8a8cacd7c14aef8263e90f837999a789b7716a9e2c6c0c87bc614c4a51121e02e53450b81d4830d	common_voice_yo_36938186.mp3	a46add69ec99006f6693b46328db6a0316d6c84aff01df606ab4373d4ee526e1	Gbénga ti gba ipò alága ìbílẹ̀ kan ní ìpínlẹ̀ Ọ̀yọ́.		2	0					yo	
209a67b90650366013a8f7fb2d98aa8129bd7f554b0f3703b8a8cacd7c14aef8263e90f837999a789b7716a9e2c6c0c87bc614c4a51121e02e53450b81d4830d	common_voice_yo_36938187.mp3	9c632b01c4069882f754b88e77a4132e394c20d6df5ea18a418837d5cfae8a3f	Tí àwọn awakọ̀ tírélà bá ti pa ènìyàn wọ́n má ń sá lọ.		2	0					yo	
6374566b1ffddaa220f7210d63f0aa1a188ca43b9257a9c3c74db78ee22021669854dadceafa003055e8e6cfc7d48018e20c82b5a91939d3ad23464b44362372	common_voice_yo_37007164.mp3	cc39017dccdaaf9af47dbba7aa404a6d8fef75402160b3f687a535518efb64cd	Àjọ aṣóbodè kìlọ̀ fáwọn iléeṣẹ́ ìjọba.		2	0					yo	
6374566b1ffddaa220f7210d63f0aa1a188ca43b9257a9c3c74db78ee22021669854dadceafa003055e8e6cfc7d48018e20c82b5a91939d3ad23464b44362372	common_voice_yo_37007165.mp3	c23fb14a32a01c0fe93c1c342847b94d78125dd3e3019f7b8823e86440183fd9	Ẹ̀fọ́ rírò ni àwon ará abúlé wa má jẹ jùlọ ní abúlé.		2	0					yo	
6374566b1ffddaa220f7210d63f0aa1a188ca43b9257a9c3c74db78ee22021669854dadceafa003055e8e6cfc7d48018e20c82b5a91939d3ad23464b44362372	common_voice_yo_37007166.mp3	c58ad211ffee887f441573ca535d116a6a683cdad213be049cf29fe9ea9e288d	Wo iye ìgbà tí wọ́n ti jí akẹ́kọ̀ọ́ gbé ní Nàíjíríà.		2	0					yo	
6374566b1ffddaa220f7210d63f0aa1a188ca43b9257a9c3c74db78ee22021669854dadceafa003055e8e6cfc7d48018e20c82b5a91939d3ad23464b44362372	common_voice_yo_37007168.mp3	d071b711bb692eae9551099f4049c4fc912a1a4d0e0c53ecfd977ae674a30373	Mi o kábàmọ́ ìbéérè tí mo bèèrè lọ́wọ́ ọ̀gá ọlọ́pàá.		2	0					yo	
6374566b1ffddaa220f7210d63f0aa1a188ca43b9257a9c3c74db78ee22021669854dadceafa003055e8e6cfc7d48018e20c82b5a91939d3ad23464b44362372	common_voice_yo_37007174.mp3	aeaf3f0e096fe7bcb86c634b360a624cbfc7c1017d1420c240df3c7a5ca5f67b	Àwọn ọmọ ẹgbẹ́ òkùnkùn gba ìgboro kan n‘Ìbàdàn		2	0					yo	
6374566b1ffddaa220f7210d63f0aa1a188ca43b9257a9c3c74db78ee22021669854dadceafa003055e8e6cfc7d48018e20c82b5a91939d3ad23464b44362372	common_voice_yo_37007175.mp3	d1debd0fa6137bab3e45dac7a38d9e54c2dda2e0948f8db523562c698e08ae12	Àwọn òṣìṣẹ́ ilé iṣẹ́ Adéagbo méje ló wá bá wa ṣe àjọyọ̀ ní Ifẹ̀.		2	0					yo	
6374566b1ffddaa220f7210d63f0aa1a188ca43b9257a9c3c74db78ee22021669854dadceafa003055e8e6cfc7d48018e20c82b5a91939d3ad23464b44362372	common_voice_yo_37007176.mp3	9b34a1916516bbf30ec9d134f0d15547b319f6ad74010bd8b29a260f59ceb13a	Àwọn ìjọba ìpínlẹ̀ Ògùn yóò ṣe àkóbá fún ilẹ̀ Yorùbá.		2	0					yo	
6374566b1ffddaa220f7210d63f0aa1a188ca43b9257a9c3c74db78ee22021669854dadceafa003055e8e6cfc7d48018e20c82b5a91939d3ad23464b44362372	common_voice_yo_37007178.mp3	b8dbaeaaa16381e5501af08efa857dad69c6d3d38af9712755e6874ab95a7eea	Akọ̀wé ẹgbẹ́ wa ní àwọn ọmọ ẹgbẹ́ ọhún ti kú tán.		2	1					yo	
694e4e3257c1c0953ef05541b36497e85de614071f0247dd0ca4e9438afabe3cfef4d795a84415de726f6de876c458790305c36fcb51bf0b4688a8946d365a01	common_voice_yo_36881188.mp3	4605928dc24449306241be86459f44e6ab06b7716bf13a1aba67511f2fffc647	Agbẹjọ́rò dabarú ètò ìgbẹ́jọ́ nípa lílo àwọn ohun tí kò lẹ́tọ̀ọ́.		2	0					yo	
694e4e3257c1c0953ef05541b36497e85de614071f0247dd0ca4e9438afabe3cfef4d795a84415de726f6de876c458790305c36fcb51bf0b4688a8946d365a01	common_voice_yo_36881189.mp3	340d662a703155c07a2c642858b87a78ff874d8d652bb31d4486b20da97132f6	Adé kúrò lẹ́gbẹ́ àwọn omidan tó wà lẹ́nu ọ̀nà.		2	0					yo	
694e4e3257c1c0953ef05541b36497e85de614071f0247dd0ca4e9438afabe3cfef4d795a84415de726f6de876c458790305c36fcb51bf0b4688a8946d365a01	common_voice_yo_36881190.mp3	2166ba349fae9bb185298b00d87ce19fa0e1068a05eec9f8d47be1566cb69aa9	Ṣé ẹ ti gbọ́ nípa àrùn tuntun tó máa ń ba fóònù jẹ́?		2	0					yo	
694e4e3257c1c0953ef05541b36497e85de614071f0247dd0ca4e9438afabe3cfef4d795a84415de726f6de876c458790305c36fcb51bf0b4688a8946d365a01	common_voice_yo_36881191.mp3	360e99a3abdb6240fa6e994047559fd8425e9fc73286740ec92c53b3bd26fd81	Kí ni ó fàá tí àwọn ọmọ ogun òfúrufú fi padà wá sílé?		2	0					yo	
694e4e3257c1c0953ef05541b36497e85de614071f0247dd0ca4e9438afabe3cfef4d795a84415de726f6de876c458790305c36fcb51bf0b4688a8946d365a01	common_voice_yo_36881192.mp3	388de9f0c3e288c2b218d130091efce69d41f2861fcf2debda3696ee2e5ae508	Nítorí oun tí Gómìnà Amósùn ṣe ni wọ́n fi yọọ́ lóyè.		2	0					yo	
694e4e3257c1c0953ef05541b36497e85de614071f0247dd0ca4e9438afabe3cfef4d795a84415de726f6de876c458790305c36fcb51bf0b4688a8946d365a01	common_voice_yo_36881215.mp3	20b3629fb1d73ef56594cec2469e8b4b5cc6d9efe1d4aac6043bb8dbfb7b1a43	Láti ìgbà tí Adéloyè ti lọ ni ìjọ náà ko ti tẹ̀síwájú mọ́		2	0					yo	
694e4e3257c1c0953ef05541b36497e85de614071f0247dd0ca4e9438afabe3cfef4d795a84415de726f6de876c458790305c36fcb51bf0b4688a8946d365a01	common_voice_yo_36881216.mp3	3f6b6651faea3dc9a56f2839a3f222b0af72323dd767eacbfdfe028b092858df	Ó ní irúfẹ́ ọbìnrin tí àwọn ọkùnrin máa ń mú fi ṣaya		2	0					yo	
694e4e3257c1c0953ef05541b36497e85de614071f0247dd0ca4e9438afabe3cfef4d795a84415de726f6de876c458790305c36fcb51bf0b4688a8946d365a01	common_voice_yo_36881217.mp3	4a45fc557df61997f3715187d83f5ca6c56d4bd2f83b29abcb2a88c6c06d2ddb	Ó dára ká ní àròjinlẹ̀ pé ayé ni Ọlọ́run fi ju ẹ̀dá lọ.		2	0					yo	
9eecec49f2ee2290946252b2702069810ddaa46415128b5c64324ee3e7eda76e4347fc6e365dba42e385d56daf231b178a57bed9118213fe3609b07505cd4058	common_voice_yo_36970139.mp3	ba6ff8761771f6b77a2528ebc3db23b8e32c14a6e1cb2b5b7e9df0338f5febb3	Wọ́n ká ara ènìyàn mọ́ babaláwo nílùú Ọ̀wọ̀.		2	0					yo	
9eecec49f2ee2290946252b2702069810ddaa46415128b5c64324ee3e7eda76e4347fc6e365dba42e385d56daf231b178a57bed9118213fe3609b07505cd4058	common_voice_yo_36970141.mp3	620fba8953736a924a64bbdcf92572cff2d65edd21e869771d2599ca59fcca03	Ọjà ẹgbẹ̀lẹ́gbẹ́ mílíọ̀nù ni jàǹdùkú kó lọ́jà Agbeni.		2	0					yo	
9eecec49f2ee2290946252b2702069810ddaa46415128b5c64324ee3e7eda76e4347fc6e365dba42e385d56daf231b178a57bed9118213fe3609b07505cd4058	common_voice_yo_36971667.mp3	967e15939486d6af528ea1d4f040ffc8883d24ff677c083b1ac439dae1e09ec1	Ẹ wo Ajá tó ń gbọ́ òórùn àìsàn ibà ní Ìbàdàn.		2	0					yo	
9eecec49f2ee2290946252b2702069810ddaa46415128b5c64324ee3e7eda76e4347fc6e365dba42e385d56daf231b178a57bed9118213fe3609b07505cd4058	common_voice_yo_36971669.mp3	c794b7b254b5c48718a1e4435116278ec456616b76e85d373d7fc40f77bd4b52	Ẹ wá wo bí Sàlàkọ́ ṣe lu ọlọ́kadà kan pa ní ìlú Abẹ́òkúta		2	0					yo	
9eecec49f2ee2290946252b2702069810ddaa46415128b5c64324ee3e7eda76e4347fc6e365dba42e385d56daf231b178a57bed9118213fe3609b07505cd4058	common_voice_yo_36971670.mp3	ca1386c0a936fc99a31ad04f0ae8281c556e09a7c488377324982e6e63b48b63	Ọ̀jọ̀gbọ́n Ọláyínká ti fẹ̀yìntì gẹ́gẹ́ bí ọ̀gá àgbá orílẹ́èdè wa.		2	0					yo	
9eecec49f2ee2290946252b2702069810ddaa46415128b5c64324ee3e7eda76e4347fc6e365dba42e385d56daf231b178a57bed9118213fe3609b07505cd4058	common_voice_yo_36994118.mp3	cec0e868d7bcbd4cdaf4c2babecde796fba6c3f1c15a78f2ab831bd6e5e64aa9	Ọlọ́pàá mẹ́rin kú nínú ìjàmbá ọkọ̀.		2	1					yo	
9eecec49f2ee2290946252b2702069810ddaa46415128b5c64324ee3e7eda76e4347fc6e365dba42e385d56daf231b178a57bed9118213fe3609b07505cd4058	common_voice_yo_36994119.mp3	9f8c17b1c5701e3b97e9d2629cfa3f2397c8d237eadf9b37f0e1e861aff4c698	Ìjọba ní kò sí nǹkan tó kan òun nípa àwọn tó ń ṣàárẹ̀.		2	1					yo	
9eecec49f2ee2290946252b2702069810ddaa46415128b5c64324ee3e7eda76e4347fc6e365dba42e385d56daf231b178a57bed9118213fe3609b07505cd4058	common_voice_yo_36994120.mp3	d00312201ebffefd501f3559133a2d132a0a0c13921ca4050363915cbe17e3d0	Àwọn ẹlésìn ìgbàgbọ́ ti kéde ọjọ́ ọdún wọn tí á wáyé lẹ́yin àwẹ̀ wọn.		2	0					yo	
31edf400b70d6669ca0e3bdd3b7a9b240e98c2be577a48e00cd396d3aa549c0ad2db3560852e2dbd95fc1339c726835ee9afe393f45c78c03ca80f48392745a7	common_voice_yo_37386474.mp3	cfeda0afc62d8e4273032542c6f7f2e6afdd18d52eb29ce7cffe8e37c3675be6	Bí àwọn ará ìlú ṣe fara mọ́ ṣíse àbẹ́rẹ́ àjẹsára ni mo ta kò		2	0	twenties	female_feminine			yo	
31edf400b70d6669ca0e3bdd3b7a9b240e98c2be577a48e00cd396d3aa549c0ad2db3560852e2dbd95fc1339c726835ee9afe393f45c78c03ca80f48392745a7	common_voice_yo_37386475.mp3	c96694f1a44c39965d8729594c804fc0c94b2514b261ee34b86d0b788ed67f70	Ẹ̀bà gígan ni Bísí jẹ sùn lánàá.		2	1	twenties	female_feminine			yo	
31edf400b70d6669ca0e3bdd3b7a9b240e98c2be577a48e00cd396d3aa549c0ad2db3560852e2dbd95fc1339c726835ee9afe393f45c78c03ca80f48392745a7	common_voice_yo_37386477.mp3	d8955697e7baf8399973de255216e18db021200aedc20938506fc679388a4f50	Lẹ́yìn ọdún tó ń bọ̀, mo ní láti dárúkọ èèyàn méjì		2	0	twenties	female_feminine			yo	
31edf400b70d6669ca0e3bdd3b7a9b240e98c2be577a48e00cd396d3aa549c0ad2db3560852e2dbd95fc1339c726835ee9afe393f45c78c03ca80f48392745a7	common_voice_yo_37386478.mp3	ab1eada8814cb430699ca09f39a326789d9b685f56ce2fb5836505a93e742e80	Ta ló jí àwọn màálù mẹ́rin yìí gbé lọ sí ọjà Bódìjà?		2	0	twenties	female_feminine			yo	
31edf400b70d6669ca0e3bdd3b7a9b240e98c2be577a48e00cd396d3aa549c0ad2db3560852e2dbd95fc1339c726835ee9afe393f45c78c03ca80f48392745a7	common_voice_yo_37386484.mp3	de8540891aeb1238ab31e93daa772aff477c01c2b71331dda95135b0fe6b194a	Awọn akọ́mọlédè lórílẹ̀ èdè yìí ti rọ àwọn ọmọ Yorùbá lóyè		2	0	twenties	female_feminine			yo	
31edf400b70d6669ca0e3bdd3b7a9b240e98c2be577a48e00cd396d3aa549c0ad2db3560852e2dbd95fc1339c726835ee9afe393f45c78c03ca80f48392745a7	common_voice_yo_37386485.mp3	cc0e1758574deb522e181f1eba2ab29251e839e9517ff0e347afca45f10e7634	Àwọn aráàlú ní ó yẹ kí ìyansẹ́lódì àwọn olùkó ti dópin.		2	0	twenties	female_feminine			yo	
31edf400b70d6669ca0e3bdd3b7a9b240e98c2be577a48e00cd396d3aa549c0ad2db3560852e2dbd95fc1339c726835ee9afe393f45c78c03ca80f48392745a7	common_voice_yo_37386486.mp3	c8ca488be0b942cddc00562e03a1670c3e63ed7497750788c005603897812ae0	Kí ló gbé Àyìnlá dé ilé ẹjọ́?		2	0	twenties	female_feminine			yo	
31edf400b70d6669ca0e3bdd3b7a9b240e98c2be577a48e00cd396d3aa549c0ad2db3560852e2dbd95fc1339c726835ee9afe393f45c78c03ca80f48392745a7	common_voice_yo_37386488.mp3	c87198b5fbd7cfe4a2e0071c597040bec3532521d7884202df832c4b2c60c4df	Ẹgbẹ́ fún ìdàgbàsókè ọrọ̀ ajé ti fún àwọn obìnrin lówó níbàdàn.		2	0	twenties	female_feminine			yo	
31edf400b70d6669ca0e3bdd3b7a9b240e98c2be577a48e00cd396d3aa549c0ad2db3560852e2dbd95fc1339c726835ee9afe393f45c78c03ca80f48392745a7	common_voice_yo_37386557.mp3	d75e45844a32c6c035851e8eeaad43b7b259ba51dfef5c499bed04df66b9a959	Ènìyàn mẹ́rin ní ọlọ́pàá sọ pé afurasí náà pa léraléra.		2	0	twenties	female_feminine			yo	
59b49751a4909b8538aa216d786f1020a630e59f59971194614b1eb66ea309e72f82fe178d615e0459d9125c8b2647b10fd0b09ec0a0a7c3f334ae6aac642d97	common_voice_yo_37007065.mp3	c891314be6f735e83bea2dfe86007b01a1234c0413ad9376815b07d594d1a0bb	Simi àti Òbé kọ orin tó ládùn.		2	0					yo	
59b49751a4909b8538aa216d786f1020a630e59f59971194614b1eb66ea309e72f82fe178d615e0459d9125c8b2647b10fd0b09ec0a0a7c3f334ae6aac642d97	common_voice_yo_37007066.mp3	d0e6a6067efbbd8e66382c5c90abd09a1f48b3147e8aad4af897b539fe559695	Babalọlá ya àwòrán Òrìṣàbùnmi.		2	0					yo	
59b49751a4909b8538aa216d786f1020a630e59f59971194614b1eb66ea309e72f82fe178d615e0459d9125c8b2647b10fd0b09ec0a0a7c3f334ae6aac642d97	common_voice_yo_37007067.mp3	c5a758df645c1c0d05037c9f2dd7fb7e99a4dd5bbf1e7b04c8dd56d86becddcd	Ẹgbẹ́ ọmọ Ìbàdàn fẹ́ kí ààrẹ Bùhárí yan ọmọ wọ́n.		2	0					yo	
59b49751a4909b8538aa216d786f1020a630e59f59971194614b1eb66ea309e72f82fe178d615e0459d9125c8b2647b10fd0b09ec0a0a7c3f334ae6aac642d97	common_voice_yo_37007068.mp3	cf41fe86a1f462003b95d929255314916b28245d4741c4737ad40d10feb532b2	Ilẹ̀ Nàìjíríà jẹ́ ọ̀kan lára àwọn orílẹ̀ èdè tó nífẹ̀ẹ́ sí eré bọ́ọ̀lù.		2	0					yo	
59b49751a4909b8538aa216d786f1020a630e59f59971194614b1eb66ea309e72f82fe178d615e0459d9125c8b2647b10fd0b09ec0a0a7c3f334ae6aac642d97	common_voice_yo_37007069.mp3	ad13af53becd2ab677c85f012b55e20fcdde95e617c42df3c390d20b0792b8d3	Irin iṣẹ́ ẹ̀rọ̀ ni wọ́n fi ń lọ àgbàdo ní ìlú Àjàòkuta		2	0					yo	
59b49751a4909b8538aa216d786f1020a630e59f59971194614b1eb66ea309e72f82fe178d615e0459d9125c8b2647b10fd0b09ec0a0a7c3f334ae6aac642d97	common_voice_yo_37007070.mp3	bb4c5739fd0135c3f95e836751fa61fd84f5d577f6c184b4197fb77e0b81c6c3	Àwọn ọlọ́pàá mú àwọn adigunjalè ní Ìyìn Èkìtì.		2	0					yo	
59b49751a4909b8538aa216d786f1020a630e59f59971194614b1eb66ea309e72f82fe178d615e0459d9125c8b2647b10fd0b09ec0a0a7c3f334ae6aac642d97	common_voice_yo_37007071.mp3	b0501d5895570d2fce7df14754482af19992898d5911959946ced5fb0ccb298d	Mẹ́ta lára àwọn òkú náà ni wọ́n rí he lágbègbè Lẹ́kkí.		2	0					yo	
59b49751a4909b8538aa216d786f1020a630e59f59971194614b1eb66ea309e72f82fe178d615e0459d9125c8b2647b10fd0b09ec0a0a7c3f334ae6aac642d97	common_voice_yo_37007072.mp3	cea90f124136cc0e5af7445debb84dce666b77065444cec912c2491244581d5a	Adéshínà sọ pé ilé ẹjọ́ nìkan lo ní àṣẹ láti dájọ́ ikú		2	1					yo	
59b49751a4909b8538aa216d786f1020a630e59f59971194614b1eb66ea309e72f82fe178d615e0459d9125c8b2647b10fd0b09ec0a0a7c3f334ae6aac642d97	common_voice_yo_37007074.mp3	c893093d6b33e769178ee2434c827ddc6ff21a2e734751dcd60ecff139c3d91b	Àwọn afọ́jú kìí ṣe ètùtù tàbí rúbọ láìní ìrànlọ́wọ́.		2	0					yo	
8e7669d1c27608e1f6093a92aa3f69a34fbb4ef66489e2876be5dd57c45f1f68ef266cbf0ea0fb356d88b87eeb6ab4b6a7d67e613483a04f1777c49174fb2af9	common_voice_yo_36589788.mp3	1c5618ae0f0271541d0301635feb17e62d74e7e391185d7286a97ea642125438	Nítorí owó ni àwọn ọ̀rẹ́ ogún ọdún ṣe lè jà tó bẹ́yẹn.		2	0	thirties	male_masculine			yo	
8e7669d1c27608e1f6093a92aa3f69a34fbb4ef66489e2876be5dd57c45f1f68ef266cbf0ea0fb356d88b87eeb6ab4b6a7d67e613483a04f1777c49174fb2af9	common_voice_yo_36589790.mp3	1d5c9e4132658a59bf82935b1cdfe1c805d46f76e8ba914121a9ac3adb2f0461	Iṣẹ́ àgbẹ̀ nìkan ni ọ̀nà àbáyọ fún àwọn aláìní.		2	0	thirties	male_masculine			yo	
8e7669d1c27608e1f6093a92aa3f69a34fbb4ef66489e2876be5dd57c45f1f68ef266cbf0ea0fb356d88b87eeb6ab4b6a7d67e613483a04f1777c49174fb2af9	common_voice_yo_36589840.mp3	0af62c9bdf6dd477a4745ab846410e50ddc9feddbeb88f8c06bb515588b5d3b5	Àwọn orílẹ̀-èdè mẹ́ta ló wà lẹ́yìn Nàíjíríà nínú ìdíje náà.		2	0	thirties	male_masculine			yo	
8e7669d1c27608e1f6093a92aa3f69a34fbb4ef66489e2876be5dd57c45f1f68ef266cbf0ea0fb356d88b87eeb6ab4b6a7d67e613483a04f1777c49174fb2af9	common_voice_yo_36589841.mp3	14ddc18b1c69a19349f0e1be9af7dfd78fd5eba0ee0c4b4071adba1e17cab2f7	Ìdájọ́ wà lórun fún àwọn tó pa àwọn olùjọ́sìn ní ilé ìjọsìn.		2	0	thirties	male_masculine			yo	
8e7669d1c27608e1f6093a92aa3f69a34fbb4ef66489e2876be5dd57c45f1f68ef266cbf0ea0fb356d88b87eeb6ab4b6a7d67e613483a04f1777c49174fb2af9	common_voice_yo_36589842.mp3	013654cbc5e8e86a99f0623d420dfa85f12bb967bc18ddae786a910ad406e6ae	Gómìnà ìlú Èkó pe mínísítà fún ètò ẹ̀kọ́ lóri ìbéèrè náà.		2	0	thirties	male_masculine			yo	
8e7669d1c27608e1f6093a92aa3f69a34fbb4ef66489e2876be5dd57c45f1f68ef266cbf0ea0fb356d88b87eeb6ab4b6a7d67e613483a04f1777c49174fb2af9	common_voice_yo_36590109.mp3	1676b3789eec10a2e2d155d5a449092fb9e1a19b6bf878f0e4cdc255a551d191	Akérédolú ti pe Ààrẹ Bùhárí níjà nítorí òfin tuntun yẹn		2	0	thirties	male_masculine			yo	
8e7669d1c27608e1f6093a92aa3f69a34fbb4ef66489e2876be5dd57c45f1f68ef266cbf0ea0fb356d88b87eeb6ab4b6a7d67e613483a04f1777c49174fb2af9	common_voice_yo_36590110.mp3	0824d3a307e48b550f46f53e1cf22a891ca70be9501a2587f2c5653e03a5a4df	Olúwo ṣàlàyé ohun tó ń mú káwọn èèyàn máa gba tirẹ̀ láwùjọ		2	0	thirties	male_masculine			yo	
8e7669d1c27608e1f6093a92aa3f69a34fbb4ef66489e2876be5dd57c45f1f68ef266cbf0ea0fb356d88b87eeb6ab4b6a7d67e613483a04f1777c49174fb2af9	common_voice_yo_36590111.mp3	23ce5c557783753e03838a71e224cef85327e5009b572e1575c86205d6fa2691	Àwọn Ọba ilẹ̀ Yorùbá ti gba ọkọ bọ̀gìnì lọ́wọ́ ìjọba.		2	0	thirties	male_masculine			yo	
8e7669d1c27608e1f6093a92aa3f69a34fbb4ef66489e2876be5dd57c45f1f68ef266cbf0ea0fb356d88b87eeb6ab4b6a7d67e613483a04f1777c49174fb2af9	common_voice_yo_36590112.mp3	1628a3fc9d795aa127da5f6888a88f74647248caab5d62077eb8e800483ab6dc	Gbajúmọ̀ sọ̀rọ̀sọ̀rọ̀ ni Túbọ̀sún Ọládàpọ̀ jẹ́ ní Ìbàdàn.		2	1	thirties	male_masculine			yo	
a2968a522815c9d2b62a33cf86c779447d3c49edd1697cb7752ef6b23e7f0d8d83b3857e0a51a6987bb7d5f649f5bf38e6309e90d1e129f79183cc47d3b06fd7	common_voice_yo_37378926.mp3	ca689e6cd5f813a84b3336945b1b7b2a065ce263162e749cbe26df9857a41f4d	Àrẹ̀mú gún olólùfẹ́ rẹ̀, Dúpẹ́ lọ́bẹ.		2	0					yo	
a2968a522815c9d2b62a33cf86c779447d3c49edd1697cb7752ef6b23e7f0d8d83b3857e0a51a6987bb7d5f649f5bf38e6309e90d1e129f79183cc47d3b06fd7	common_voice_yo_37378927.mp3	d8e540384dcd38be7b5d8be621c4038648ead334b4b67c849676462f2509c049	Mo ti dìbò fún Bàbá Abíọ́lá níwájuh gbogbo aráyé		2	0					yo	
a2968a522815c9d2b62a33cf86c779447d3c49edd1697cb7752ef6b23e7f0d8d83b3857e0a51a6987bb7d5f649f5bf38e6309e90d1e129f79183cc47d3b06fd7	common_voice_yo_37378928.mp3	cc61ae06f23ca2141210f49dfe0c3e0564a7b9bbc04c2d2dbc2dac3a5e765bee	Ṣé lóòtọ́ ni pé ilé ẹjọ́ sọ pé kí Àrẹ̀mú lọ sí ẹ̀wọ̀n.		2	0					yo	
a2968a522815c9d2b62a33cf86c779447d3c49edd1697cb7752ef6b23e7f0d8d83b3857e0a51a6987bb7d5f649f5bf38e6309e90d1e129f79183cc47d3b06fd7	common_voice_yo_37378929.mp3	e019fed4b874e355e64e17e06456d64af00eb730ae8cdaaf51b809f55acaef2e	Ebi ti pa gbogbo mọ̀lẹ́bí Ajírébi kú kí wọn tó délé		2	0					yo	
